RESTAURANT NAME,COUNTRY,CITY,DAYS OF WEEK,START TIME(HOUR),START TIME(MINUTE),END TIME(HOUR),END TIME(MINUTE)
Bandera Restaurant,US,Chicago,0,11,00,22,00
Bandera Restaurant,US,Chicago,1,11,00,22,00
Bandera Restaurant,US,Chicago,2,11,00,22,00
Bandera Restaurant,US,Chicago,3,11,00,22,00
Bandera Restaurant,US,Chicago,4,11,00,23,00
Bandera Restaurant,US,Chicago,5,11,00,23,00
Bandera Restaurant,US,Chicago,6,11,00,22,00
Bang Bang Pie & Biscuits,US,Chicago,0,08,00,19,00
Bang Bang Pie & Biscuits,US,Chicago,2,08,00,19,00
Bang Bang Pie & Biscuits,US,Chicago,3,08,00,19,00
Bang Bang Pie & Biscuits,US,Chicago,4,08,00,19,00
Bang Bang Pie & Biscuits,US,Chicago,5,08,00,16,00
Bang Bang Pie & Biscuits,US,Chicago,6,08,00,16,00
Bar Marta,US,Chicago,1,17,30,23,30
Bar Marta,US,Chicago,2,17,30,23,30
Bar Marta,US,Chicago,3,17,30,23,30
Bar Marta,US,Chicago,4,17,00,00,30
Bar Marta,US,Chicago,5,17,00,00,30
Bar Siena,US,Chicago,0,11,30,02,00
Bar Siena,US,Chicago,1,11,30,02,00
Bar Siena,US,Chicago,2,11,30,02,00
Bar Siena,US,Chicago,3,11,30,02,00
Bar Siena,US,Chicago,4,11,30,02,00
Bar Siena,US,Chicago,5,10,00,03,00
Bar Siena,US,Chicago,6,10,00,02,00
Bavette's Bar & Boeuf,US,Chicago,0,16,45,23,30
Bavette's Bar & Boeuf,US,Chicago,1,16,45,23,30
Bavette's Bar & Boeuf,US,Chicago,2,16,45,23,30
Bavette's Bar & Boeuf,US,Chicago,3,04,45,11,30
Bavette's Bar & Boeuf,US,Chicago,4,16,45,00,30
Bavette's Bar & Boeuf,US,Chicago,5,16,45,00,30
Bavette's Bar & Boeuf,US,Chicago,6,16,45,22,30
Beacon Tavern,US,Chicago,0,11,00,00,00
Beacon Tavern,US,Chicago,1,11,00,00,00
Beacon Tavern,US,Chicago,2,11,00,00,00
Beacon Tavern,US,Chicago,3,11,00,00,00
Beacon Tavern,US,Chicago,4,11,00,00,00
Beacon Tavern,US,Chicago,5,10,00,00,00
Beacon Tavern,US,Chicago,6,10,00,00,00
Beatrix River North,US,Chicago,0,07,00,22,00
Beatrix River North,US,Chicago,1,07,00,22,00
Beatrix River North,US,Chicago,2,07,00,22,00
Beatrix River North,US,Chicago,3,07,00,22,00
Beatrix River North,US,Chicago,4,07,00,23,00
Beatrix River North,US,Chicago,5,08,00,23,00
Beatrix River North,US,Chicago,6,08,00,21,00
Beatrix Streeterville,US,Chicago,0,07,00,21,00
Beatrix Streeterville,US,Chicago,1,07,00,21,00
Beatrix Streeterville,US,Chicago,2,07,00,21,00
Beatrix Streeterville,US,Chicago,3,07,00,21,00
Beatrix Streeterville,US,Chicago,4,07,00,22,00
Beatrix Streeterville,US,Chicago,5,08,00,22,00
Beatrix Streeterville,US,Chicago,6,08,00,21,00
Beezzee,US,Chicago,0,10,00,22,00
Beezzee,US,Chicago,1,10,00,22,00
Beezzee,US,Chicago,2,10,00,22,00
Beezzee,US,Chicago,3,10,00,22,00
Beezzee,US,Chicago,4,10,00,22,00
Beezzee,US,Chicago,5,10,00,22,00
Beezzee,US,Chicago,6,09,00,21,00
Bella 'Mbriana,US,Chicago,1,16,00,22,00
Bella 'Mbriana,US,Chicago,2,16,00,22,00
Bella 'Mbriana,US,Chicago,3,16,00,22,00
Bella 'Mbriana,US,Chicago,4,11,00,22,00
Bella 'Mbriana,US,Chicago,5,11,00,22,00
Bella 'Mbriana,US,Chicago,6,11,00,22,00
Belly Shack,US,Chicago,1,11,30,21,00
Belly Shack,US,Chicago,2,11,30,21,00
Belly Shack,US,Chicago,3,11,30,21,00
Belly Shack,US,Chicago,4,11,30,22,00
Belly Shack,US,Chicago,5,11,30,22,00
Belly Shack,US,Chicago,6,11,30,21,00
Bienmesabe,US,Chicago,0,11,00,22,00
Bienmesabe,US,Chicago,1,11,00,22,00
Bienmesabe,US,Chicago,2,11,00,22,00
Bienmesabe,US,Chicago,3,11,00,22,00
Bienmesabe,US,Chicago,4,11,00,23,00
Bienmesabe,US,Chicago,5,11,00,23,00
Bienmesabe,US,Chicago,6,11,00,22,00
BIG & little's Restaurant,US,Chicago,0,11,00,21,00
BIG & little's Restaurant,US,Chicago,1,11,00,21,00
BIG & little's Restaurant,US,Chicago,2,11,00,21,00
BIG & little's Restaurant,US,Chicago,3,11,00,21,00
BIG & little's Restaurant,US,Chicago,4,11,00,21,00
BIG & little's Restaurant,US,Chicago,5,12,00,21,00
Bite Café,US,Chicago,0,09,00,00,00
Bite Café,US,Chicago,1,09,00,00,00
Bite Café,US,Chicago,2,09,00,00,00
Bite Café,US,Chicago,3,09,00,00,00
Bite Café,US,Chicago,4,09,00,01,00
Bite Café,US,Chicago,5,08,00,01,00
Bite Café,US,Chicago,6,08,00,00,00
Blackwood BBQ,US,Chicago,0,07,30,20,00
Blackwood BBQ,US,Chicago,1,07,30,20,00
Blackwood BBQ,US,Chicago,2,07,30,20,00
Blackwood BBQ,US,Chicago,3,07,30,20,00
Blackwood BBQ,US,Chicago,4,07,30,20,00
Blue Door Farm Stand,US,Chicago,0,10,00,20,00
Blue Door Farm Stand,US,Chicago,1,10,00,20,00
Blue Door Farm Stand,US,Chicago,2,10,00,20,00
Blue Door Farm Stand,US,Chicago,3,10,00,20,00
Blue Door Farm Stand,US,Chicago,4,10,00,20,00
Blue Door Farm Stand,US,Chicago,5,10,00,20,00
Blue Door Farm Stand,US,Chicago,6,10,00,20,00
Boeufhaus,US,Chicago,1,11,30,15,30
Boeufhaus,US,Chicago,1,17,30,23,00
Boeufhaus,US,Chicago,2,11,30,15,30
Boeufhaus,US,Chicago,2,17,30,23,00
Boeufhaus,US,Chicago,3,11,30,15,30
Boeufhaus,US,Chicago,3,17,30,23,00
Boeufhaus,US,Chicago,4,11,30,15,30
Boeufhaus,US,Chicago,4,17,30,00,00
Boeufhaus,US,Chicago,5,11,30,15,30
Boeufhaus,US,Chicago,5,17,30,00,00
Boeufhaus,US,Chicago,6,17,30,23,00
Bohemian House,US,Chicago,0,11,30,14,00
Bohemian House,US,Chicago,0,17,00,22,00
Bohemian House,US,Chicago,1,11,30,14,00
Bohemian House,US,Chicago,1,17,00,22,00
Bohemian House,US,Chicago,2,11,30,14,00
Bohemian House,US,Chicago,2,17,00,22,00
Bohemian House,US,Chicago,3,11,30,14,00
Bohemian House,US,Chicago,3,17,00,23,00
Bohemian House,US,Chicago,4,11,30,14,00
Bohemian House,US,Chicago,4,17,00,23,00
Bohemian House,US,Chicago,5,10,00,14,00
Bohemian House,US,Chicago,5,17,00,23,00
Bohemian House,US,Chicago,6,10,00,14,00
Bohemian House,US,Chicago,6,17,00,22,00
Bottlefork,US,Chicago,0,11,00,15,00
Bottlefork,US,Chicago,0,16,00,23,00
Bottlefork,US,Chicago,1,11,00,15,00
Bottlefork,US,Chicago,1,16,00,23,00
Bottlefork,US,Chicago,2,11,00,15,00
Bottlefork,US,Chicago,2,16,00,23,00
Bottlefork,US,Chicago,3,11,00,15,00
Bottlefork,US,Chicago,3,16,00,00,00
Bottlefork,US,Chicago,4,11,00,15,00
Bottlefork,US,Chicago,4,16,00,00,00
Bottlefork,US,Chicago,5,10,30,15,00
Bottlefork,US,Chicago,5,16,00,00,00
Bottlefork,US,Chicago,6,10,30,15,00
Bottlefork,US,Chicago,6,16,00,22,00
Brazilian Bowl,US,Chicago,0,11,00,22,00
Brazilian Bowl,US,Chicago,1,11,00,22,00
Brazilian Bowl,US,Chicago,2,11,00,22,00
Brazilian Bowl,US,Chicago,3,11,00,22,00
Brazilian Bowl,US,Chicago,4,11,00,22,00
Brazilian Bowl,US,Chicago,5,11,00,22,00
Brazilian Bowl,US,Chicago,6,10,00,21,00
BRGRBELLY,US,Chicago,1,17,00,21,00
BRGRBELLY,US,Chicago,2,17,00,21,00
BRGRBELLY,US,Chicago,3,17,00,21,00
BRGRBELLY,US,Chicago,4,17,00,22,00
BRGRBELLY,US,Chicago,5,12,00,22,00
BRGRBELLY,US,Chicago,6,12,00,19,00
Briciola,US,Chicago,1,17,00,22,00
Briciola,US,Chicago,2,17,00,22,00
Briciola,US,Chicago,3,17,00,22,00
Briciola,US,Chicago,4,17,00,22,00
Briciola,US,Chicago,5,17,00,22,00
Briciola,US,Chicago,6,17,00,21,00
Bridge House Tavern,US,Chicago,1,11,00,22,00
Bridge House Tavern,US,Chicago,2,11,00,22,00
Bridge House Tavern,US,Chicago,3,11,00,22,00
Bridge House Tavern,US,Chicago,4,11,00,22,00
Bridge House Tavern,US,Chicago,5,10,00,22,00
Bridge House Tavern,US,Chicago,6,10,00,15,00
Brightwok Kitchen,US,Chicago,0,11,00,20,00
Brightwok Kitchen,US,Chicago,1,11,00,20,00
Brightwok Kitchen,US,Chicago,2,11,00,20,00
Brightwok Kitchen,US,Chicago,3,11,00,20,00
Brightwok Kitchen,US,Chicago,4,11,00,20,00
Brightwok Kitchen,US,Chicago,5,11,30,20,00
Bryn Mawr Breakfast Club,US,Chicago,0,07,00,15,00
Bryn Mawr Breakfast Club,US,Chicago,1,07,00,15,00
Bryn Mawr Breakfast Club,US,Chicago,2,07,00,15,00
Bryn Mawr Breakfast Club,US,Chicago,3,07,00,15,00
Bryn Mawr Breakfast Club,US,Chicago,4,07,00,15,00
Bryn Mawr Breakfast Club,US,Chicago,5,07,00,15,00
Bryn Mawr Breakfast Club,US,Chicago,6,07,00,15,00
Butcher & The Burger,US,Chicago,0,11,00,21,00
Butcher & The Burger,US,Chicago,1,11,00,21,00
Butcher & The Burger,US,Chicago,2,11,00,22,00
Butcher & The Burger,US,Chicago,3,11,00,22,00
Butcher & The Burger,US,Chicago,4,11,00,22,00
Butcher & The Burger,US,Chicago,5,11,00,22,00
Butcher & The Burger,US,Chicago,6,11,00,21,00
Cafe Ba-Ba-Reeba!,US,Chicago,0,16,00,22,00
Cafe Ba-Ba-Reeba!,US,Chicago,1,16,00,22,00
Cafe Ba-Ba-Reeba!,US,Chicago,2,16,00,22,00
Cafe Ba-Ba-Reeba!,US,Chicago,3,16,00,22,00
Cafe Ba-Ba-Reeba!,US,Chicago,4,11,30,00,00
Cafe Ba-Ba-Reeba!,US,Chicago,5,09,00,00,00
Cafe Ba-Ba-Reeba!,US,Chicago,6,09,00,22,00
Cafe Monsivais,US,Chicago,0,11,00,21,00
Cafe Monsivais,US,Chicago,1,11,00,21,00
Cafe Monsivais,US,Chicago,2,11,00,21,00
Cafe Monsivais,US,Chicago,3,11,00,21,00
Cafe Monsivais,US,Chicago,4,11,00,21,00
Cafe Monsivais,US,Chicago,5,11,00,21,00
Cafe Monsivais,US,Chicago,6,10,00,17,00
Cafe Orient 33,US,Chicago,0,11,30,20,30
Cafe Orient 33,US,Chicago,2,11,30,20,30
Cafe Orient 33,US,Chicago,3,11,30,20,30
Cafe Orient 33,US,Chicago,4,11,30,21,00
Cafe Orient 33,US,Chicago,5,11,30,21,00
Cafe Orient 33,US,Chicago,6,16,30,20,30
Cafecito,US,Chicago,0,07,00,21,00
Cafecito,US,Chicago,1,07,00,21,00
Cafecito,US,Chicago,2,07,00,21,00
Cafecito,US,Chicago,3,07,00,21,00
Cafecito,US,Chicago,4,07,00,21,00
Cafecito,US,Chicago,5,10,00,18,00
Cafecito,US,Chicago,6,10,00,18,00
Canton Regio,US,Chicago,0,08,00,22,00
Canton Regio,US,Chicago,1,08,00,22,00
Canton Regio,US,Chicago,2,08,00,22,00
Canton Regio,US,Chicago,3,08,00,22,00
Canton Regio,US,Chicago,4,08,00,00,00
Canton Regio,US,Chicago,5,08,00,00,00
Canton Regio,US,Chicago,6,08,00,22,00
Carnitas Uruapan Restaurant,US,Chicago,0,09,00,17,00
Carnitas Uruapan Restaurant,US,Chicago,1,09,00,17,00
Carnitas Uruapan Restaurant,US,Chicago,2,09,00,17,00
Carnitas Uruapan Restaurant,US,Chicago,3,09,00,17,00
Carnitas Uruapan Restaurant,US,Chicago,4,09,00,17,00
Carnitas Uruapan Restaurant,US,Chicago,5,07,00,18,00
Carnitas Uruapan Restaurant,US,Chicago,6,07,00,18,00
Cellar Door Provisions,US,Chicago,2,08,00,15,00
Cellar Door Provisions,US,Chicago,3,08,00,15,00
Cellar Door Provisions,US,Chicago,4,08,00,15,00
Cellar Door Provisions,US,Chicago,5,08,00,15,00
Cellar Door Provisions,US,Chicago,6,08,00,15,00
Charlatan,US,Chicago,1,17,00,23,00
Charlatan,US,Chicago,2,17,00,23,00
Charlatan,US,Chicago,3,17,00,23,00
Charlatan,US,Chicago,4,17,00,02,00
Charlatan,US,Chicago,5,17,00,02,00
Charlatan,US,Chicago,6,11,00,23,00
Chez Delisay's Cajun Cuisine,US,Chicago,2,13,00,21,00
Chez Delisay's Cajun Cuisine,US,Chicago,3,13,00,21,00
Chez Delisay's Cajun Cuisine,US,Chicago,4,13,00,23,00
Chez Delisay's Cajun Cuisine,US,Chicago,5,13,00,23,00
Chez Delisay's Cajun Cuisine,US,Chicago,6,13,00,21,00
Chi Cafe,US,Chicago,0,08,00,02,00
Chi Cafe,US,Chicago,1,08,00,02,00
Chi Cafe,US,Chicago,2,08,00,02,00
Chi Cafe,US,Chicago,3,08,00,02,00
Chi Cafe,US,Chicago,4,08,00,05,00
Chi Cafe,US,Chicago,5,08,00,05,00
Chi Cafe,US,Chicago,6,08,00,02,00
Chicago Pizza And Oven Grinder Company,US,Chicago,0,16,00,23,00
Chicago Pizza And Oven Grinder Company,US,Chicago,1,16,00,23,00
Chicago Pizza And Oven Grinder Company,US,Chicago,2,16,00,23,00
Chicago Pizza And Oven Grinder Company,US,Chicago,3,16,00,23,00
Chicago Pizza And Oven Grinder Company,US,Chicago,4,16,00,00,00
Chicago Pizza And Oven Grinder Company,US,Chicago,5,11,30,00,00
Chicago Pizza And Oven Grinder Company,US,Chicago,6,11,30,23,00
Chicago q,US,Chicago,0,11,00,22,30
Chicago q,US,Chicago,1,11,00,22,30
Chicago q,US,Chicago,2,11,00,22,30
Chicago q,US,Chicago,3,11,00,22,30
Chicago q,US,Chicago,4,11,00,00,00
Chicago q,US,Chicago,5,10,00,00,00
Chicago q,US,Chicago,6,10,00,22,30
Chilango Mexican Street Food,US,Chicago,0,11,00,22,00
Chilango Mexican Street Food,US,Chicago,1,11,00,22,00
Chilango Mexican Street Food,US,Chicago,2,11,00,22,00
Chilango Mexican Street Food,US,Chicago,3,11,00,22,00
Chilango Mexican Street Food,US,Chicago,4,11,00,23,00
Chilango Mexican Street Food,US,Chicago,5,11,00,23,00
Chilango Mexican Street Food,US,Chicago,6,11,00,22,00
Chiya Chai,US,Chicago,1,07,00,22,00
Chiya Chai,US,Chicago,2,07,00,22,00
Chiya Chai,US,Chicago,3,07,00,22,00
Chiya Chai,US,Chicago,4,07,00,23,00
Chiya Chai,US,Chicago,5,09,00,23,00
Chiya Chai,US,Chicago,6,09,00,22,00
Cochinita Taco Co.,US,Chicago,1,17,00,21,00
Cochinita Taco Co.,US,Chicago,2,17,00,21,00
Cochinita Taco Co.,US,Chicago,3,17,00,21,00
Cochinita Taco Co.,US,Chicago,4,17,00,22,00
Cochinita Taco Co.,US,Chicago,5,14,00,22,00
Cochinita Taco Co.,US,Chicago,6,14,00,21,00
Corridor Brewery & Provisions,US,Chicago,0,11,00,23,00
Corridor Brewery & Provisions,US,Chicago,1,11,00,23,00
Corridor Brewery & Provisions,US,Chicago,2,11,00,00,00
Corridor Brewery & Provisions,US,Chicago,3,11,00,00,00
Corridor Brewery & Provisions,US,Chicago,4,11,00,00,00
Corridor Brewery & Provisions,US,Chicago,5,10,00,00,00
Corridor Brewery & Provisions,US,Chicago,6,10,00,23,00
Crisp,US,Chicago,0,11,30,21,00
Crisp,US,Chicago,1,11,30,21,00
Crisp,US,Chicago,2,11,30,21,00
Crisp,US,Chicago,3,11,30,21,00
Crisp,US,Chicago,4,11,30,21,00
Crisp,US,Chicago,5,11,30,21,00
Crisp,US,Chicago,6,11,30,21,00
CRĪO Bar and Restaurant,US,Chicago,0,17,00,22,00
CRĪO Bar and Restaurant,US,Chicago,1,17,00,22,00
CRĪO Bar and Restaurant,US,Chicago,2,17,00,22,00
CRĪO Bar and Restaurant,US,Chicago,3,17,00,22,00
CRĪO Bar and Restaurant,US,Chicago,4,17,00,22,30
CRĪO Bar and Restaurant,US,Chicago,5,10,00,15,00
CRĪO Bar and Restaurant,US,Chicago,5,17,00,22,30
CRĪO Bar and Restaurant,US,Chicago,6,10,00,15,00
Crosby's Kitchen,US,Chicago,0,11,00,22,00
Crosby's Kitchen,US,Chicago,1,11,00,22,00
Crosby's Kitchen,US,Chicago,2,11,00,22,00
Crosby's Kitchen,US,Chicago,3,11,00,22,00
Crosby's Kitchen,US,Chicago,4,11,00,23,00
Crosby's Kitchen,US,Chicago,5,08,30,23,00
Crosby's Kitchen,US,Chicago,6,08,30,22,00
Cuba 312,US,Chicago,1,12,00,21,00
Cuba 312,US,Chicago,2,12,00,21,00
Cuba 312,US,Chicago,3,12,00,21,00
Cuba 312,US,Chicago,4,12,00,22,00
Cuba 312,US,Chicago,5,11,00,22,00
Cuba 312,US,Chicago,6,11,00,20,00
Cupbop + Ramen,US,Chicago,0,11,00,22,00
Cupbop + Ramen,US,Chicago,1,11,00,22,00
Cupbop + Ramen,US,Chicago,2,11,00,22,00
Cupbop + Ramen,US,Chicago,3,11,00,22,00
Cupbop + Ramen,US,Chicago,4,11,00,22,00
Cupbop + Ramen,US,Chicago,5,11,00,22,00
Cupbop + Ramen,US,Chicago,6,11,00,21,00
Davanti Enoteca,US,Chicago,0,11,30,21,00
Davanti Enoteca,US,Chicago,1,11,30,22,00
Davanti Enoteca,US,Chicago,2,11,30,22,00
Davanti Enoteca,US,Chicago,3,11,30,22,00
Davanti Enoteca,US,Chicago,4,11,30,23,00
Davanti Enoteca,US,Chicago,5,11,00,23,00
Davanti Enoteca,US,Chicago,6,11,00,21,00
Dawali Mediterranean Kitchen,US,Chicago,1,11,00,22,00
Dawali Mediterranean Kitchen,US,Chicago,2,11,00,22,00
Dawali Mediterranean Kitchen,US,Chicago,3,11,00,22,00
Dawali Mediterranean Kitchen,US,Chicago,4,11,00,23,00
Dawali Mediterranean Kitchen,US,Chicago,5,11,00,23,00
Dawali Mediterranean Kitchen,US,Chicago,6,11,00,22,00
Del Seoul,US,Chicago,0,11,30,21,30
Del Seoul,US,Chicago,1,11,30,21,30
Del Seoul,US,Chicago,2,11,30,21,30
Del Seoul,US,Chicago,3,11,30,21,30
Del Seoul,US,Chicago,4,11,30,22,00
Del Seoul,US,Chicago,5,11,30,22,00
Del Seoul,US,Chicago,6,11,30,21,00
Del Sur Bar & Grill,US,Chicago,1,11,00,14,00
Del Sur Bar & Grill,US,Chicago,1,17,00,21,00
Del Sur Bar & Grill,US,Chicago,2,11,00,14,00
Del Sur Bar & Grill,US,Chicago,2,17,00,21,00
Del Sur Bar & Grill,US,Chicago,3,11,00,14,00
Del Sur Bar & Grill,US,Chicago,3,17,00,21,00
Del Sur Bar & Grill,US,Chicago,4,11,00,14,00
Del Sur Bar & Grill,US,Chicago,4,17,00,22,00
Del Sur Bar & Grill,US,Chicago,5,10,00,14,00
Del Sur Bar & Grill,US,Chicago,5,17,00,22,00
Del Sur Bar & Grill,US,Chicago,6,10,00,14,00
Del Sur Bar & Grill,US,Chicago,6,17,00,21,00
DiSotto Enoteca,US,Chicago,0,17,00,00,00
DiSotto Enoteca,US,Chicago,1,17,00,00,00
DiSotto Enoteca,US,Chicago,2,17,00,00,00
DiSotto Enoteca,US,Chicago,3,17,00,00,00
DiSotto Enoteca,US,Chicago,4,17,00,01,00
DiSotto Enoteca,US,Chicago,5,17,00,01,00
DiSotto Enoteca,US,Chicago,6,17,00,23,00
Distilled Chicago,US,Chicago,0,17,00,02,00
Distilled Chicago,US,Chicago,1,17,00,02,00
Distilled Chicago,US,Chicago,2,17,00,02,00
Distilled Chicago,US,Chicago,3,17,00,02,00
Distilled Chicago,US,Chicago,4,17,00,02,00
Distilled Chicago,US,Chicago,5,11,00,02,00
Distilled Chicago,US,Chicago,6,11,00,02,00
Doc B's Fresh Kitchen - River North,US,Chicago,0,11,00,22,00
Doc B's Fresh Kitchen - River North,US,Chicago,1,11,00,22,00
Doc B's Fresh Kitchen - River North,US,Chicago,2,11,00,22,00
Doc B's Fresh Kitchen - River North,US,Chicago,3,11,00,22,00
Doc B's Fresh Kitchen - River North,US,Chicago,4,11,00,22,00
Doc B's Fresh Kitchen - River North,US,Chicago,5,11,00,22,00
Doc B's Fresh Kitchen - River North,US,Chicago,6,11,00,21,00
Doc B's Fresh Kitchen,US,Chicago,0,11,00,22,00
Doc B's Fresh Kitchen,US,Chicago,1,11,00,22,00
Doc B's Fresh Kitchen,US,Chicago,2,11,00,22,00
Doc B's Fresh Kitchen,US,Chicago,3,11,00,22,00
Doc B's Fresh Kitchen,US,Chicago,4,11,00,22,00
Doc B's Fresh Kitchen,US,Chicago,5,11,00,22,00
Doc B's Fresh Kitchen,US,Chicago,6,11,00,21,00
Dos Urban Cantina,US,Chicago,2,17,00,22,00
Dos Urban Cantina,US,Chicago,3,17,00,22,00
Dos Urban Cantina,US,Chicago,4,17,00,23,00
Dos Urban Cantina,US,Chicago,5,17,00,23,00
Dos Urban Cantina,US,Chicago,6,10,00,14,00
Dos Urban Cantina,US,Chicago,6,17,00,22,00
Duck Duck Goat,US,Chicago,0,16,30,22,30
Duck Duck Goat,US,Chicago,1,16,30,22,30
Duck Duck Goat,US,Chicago,2,16,30,22,30
Duck Duck Goat,US,Chicago,3,16,30,22,30
Duck Duck Goat,US,Chicago,4,16,30,23,30
Duck Duck Goat,US,Chicago,5,16,30,23,30
Duck Duck Goat,US,Chicago,6,10,00,13,00
Duck Duck Goat,US,Chicago,6,16,30,22,30
Dusek's Board & Beer,US,Chicago,0,11,00,15,00
Dusek's Board & Beer,US,Chicago,0,17,00,02,00
Dusek's Board & Beer,US,Chicago,1,11,00,15,00
Dusek's Board & Beer,US,Chicago,1,17,00,02,00
Dusek's Board & Beer,US,Chicago,2,11,00,15,00
Dusek's Board & Beer,US,Chicago,2,17,00,02,00
Dusek's Board & Beer,US,Chicago,3,11,00,15,00
Dusek's Board & Beer,US,Chicago,3,17,00,02,00
Dusek's Board & Beer,US,Chicago,4,11,00,15,00
Dusek's Board & Beer,US,Chicago,4,17,00,02,00
Dusek's Board & Beer,US,Chicago,5,09,00,15,00
Dusek's Board & Beer,US,Chicago,5,17,00,03,00
Dusek's Board & Beer,US,Chicago,6,09,00,15,00
Dusek's Board & Beer,US,Chicago,6,17,00,02,00
Earls Kitchen + Bar,US,Chicago,0,11,30,22,00
Earls Kitchen + Bar,US,Chicago,1,11,30,22,00
Earls Kitchen + Bar,US,Chicago,2,11,30,22,00
Earls Kitchen + Bar,US,Chicago,3,11,30,22,00
Earls Kitchen + Bar,US,Chicago,4,11,30,00,00
Earls Kitchen + Bar,US,Chicago,5,11,00,00,00
Earls Kitchen + Bar,US,Chicago,6,11,00,22,00
El Cubanito,US,Chicago,0,07,00,19,00
El Cubanito,US,Chicago,1,07,00,19,00
El Cubanito,US,Chicago,2,07,00,19,00
El Cubanito,US,Chicago,3,07,00,19,00
El Cubanito,US,Chicago,4,07,00,19,00
El Cubanito,US,Chicago,5,07,00,19,00
El Cubanito,US,Chicago,6,09,00,18,00
En Hakkore 2.0,US,Chicago,0,11,30,21,30
En Hakkore 2.0,US,Chicago,1,11,30,21,30
En Hakkore 2.0,US,Chicago,2,11,30,21,30
En Hakkore 2.0,US,Chicago,3,11,30,21,30
En Hakkore 2.0,US,Chicago,4,11,30,21,30
En Hakkore 2.0,US,Chicago,5,11,30,21,30
En Hakkore,US,Chicago,0,11,00,21,30
En Hakkore,US,Chicago,1,11,00,21,30
En Hakkore,US,Chicago,2,11,00,21,30
En Hakkore,US,Chicago,3,11,00,21,30
En Hakkore,US,Chicago,4,11,00,21,30
En Hakkore,US,Chicago,5,11,00,21,30
Ēma,US,Chicago,0,11,30,22,00
Ēma,US,Chicago,1,11,30,22,00
Ēma,US,Chicago,2,11,30,22,00
Ēma,US,Chicago,3,11,30,22,00
Ēma,US,Chicago,4,11,30,23,00
Ēma,US,Chicago,5,16,00,23,00
Ēma,US,Chicago,6,16,00,21,00
Fat Rice,US,Chicago,1,17,30,22,00
Fat Rice,US,Chicago,2,11,00,14,00
Fat Rice,US,Chicago,2,17,30,22,00
Fat Rice,US,Chicago,3,11,00,14,00
Fat Rice,US,Chicago,3,17,30,22,00
Fat Rice,US,Chicago,4,11,00,14,00
Fat Rice,US,Chicago,4,17,30,22,00
Fat Rice,US,Chicago,5,11,00,14,00
Fat Rice,US,Chicago,5,17,30,22,00
Fat Rice,US,Chicago,6,11,00,15,00
Fatso's Last Stand,US,Chicago,0,10,30,00,00
Fatso's Last Stand,US,Chicago,1,10,30,00,00
Fatso's Last Stand,US,Chicago,2,10,30,00,00
Fatso's Last Stand,US,Chicago,3,10,30,02,00
Fatso's Last Stand,US,Chicago,4,10,30,04,00
Fatso's Last Stand,US,Chicago,5,10,30,04,00
Fatso's Last Stand,US,Chicago,6,10,30,00,00
Federales,US,Chicago,0,16,00,02,00
Federales,US,Chicago,1,16,00,02,00
Federales,US,Chicago,2,16,00,02,00
Federales,US,Chicago,3,16,00,02,00
Federales,US,Chicago,4,11,00,02,00
Federales,US,Chicago,5,11,00,03,00
Federales,US,Chicago,6,11,00,02,00
Feed,US,Chicago,0,08,00,22,00
Feed,US,Chicago,1,08,00,22,00
Feed,US,Chicago,2,08,00,22,00
Feed,US,Chicago,3,08,00,22,00
Feed,US,Chicago,4,08,00,22,00
Feed,US,Chicago,5,09,00,22,00
Feed,US,Chicago,6,09,00,21,00
Fork,US,Chicago,0,17,00,23,00
Fork,US,Chicago,1,17,00,23,00
Fork,US,Chicago,2,17,00,23,00
Fork,US,Chicago,3,17,00,23,00
Fork,US,Chicago,4,17,00,00,00
Fork,US,Chicago,5,10,00,00,00
Fork,US,Chicago,6,10,00,21,00
Fuh,US,Chicago,0,11,00,21,00
Fuh,US,Chicago,1,11,00,21,00
Fuh,US,Chicago,2,11,00,21,00
Fuh,US,Chicago,3,11,00,21,00
Fuh,US,Chicago,4,11,00,21,00
Fuh,US,Chicago,5,11,00,21,00
Fuh,US,Chicago,6,11,00,21,00
G & O,US,Chicago,0,16,00,02,00
G & O,US,Chicago,1,16,00,02,00
G & O,US,Chicago,2,16,00,02,00
G & O,US,Chicago,3,16,00,02,00
G & O,US,Chicago,4,16,00,02,00
G & O,US,Chicago,5,11,00,03,00
G & O,US,Chicago,6,10,00,02,00
Goddess and Grocer,US,Chicago,0,06,00,22,00
Goddess and Grocer,US,Chicago,1,06,00,22,00
Goddess and Grocer,US,Chicago,2,06,00,22,00
Goddess and Grocer,US,Chicago,3,06,00,22,00
Goddess and Grocer,US,Chicago,4,06,00,22,00
Goddess and Grocer,US,Chicago,5,07,00,21,00
Goddess and Grocer,US,Chicago,6,07,00,21,00
Goosefoot,US,Chicago,2,17,45,20,30
Goosefoot,US,Chicago,3,17,45,20,30
Goosefoot,US,Chicago,4,17,45,20,30
Goosefoot,US,Chicago,5,17,45,20,30
Greek Islands Restaurant,US,Chicago,0,11,00,00,00
Greek Islands Restaurant,US,Chicago,1,11,00,00,00
Greek Islands Restaurant,US,Chicago,2,11,00,00,00
Greek Islands Restaurant,US,Chicago,3,11,00,00,00
Greek Islands Restaurant,US,Chicago,4,11,00,01,00
Greek Islands Restaurant,US,Chicago,5,11,00,01,00
Greek Islands Restaurant,US,Chicago,6,11,00,00,00
